fid,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,x,y
2929,0.0216,0.0004,0.003,0.8162,0.0193,0.0593,0.0701,0.0041,0.006,6,0.772491349,0.113321799,0.057958478,0,0.056228374,0,0,0,0,0,0,0,0,0,0,0,0,3.267419848,0,0,0,2.174692531,0.044820539,0.299401198,0.000526728,0.001457029,0.00068525,0.000218998,13.7979798,3.6,9.216216217,1,2.174692531,0.044820539,0.299401198,0.000526728,0.000526728,0.00068525,13.7979798,3.6,9.216216217,0,0,0,0,0,0,0,0,0,0,119.1100664,32.96522327
2930,0.0296,0.0012,0.0003,0.8918,0.0263,0.0442,0.0003,0.0004,0.006,1,0.734453782,0.180672269,0.08487395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455114894,0.8522216,0,0.220148366,2.976083761,0.118326222,0.026892323,0.000536372,0.001976552,0.005348185,0,16.14655173,1.913043478,3.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,32.93522327
2931,0.0407,0.0001,0.0014,0.8384,0.047,0.0548,0.0008,0.0107,0.006,8,0.557958478,0.410899654,0.029411765,0,0.001730104,0,0,0,0,0,0,0,0,0,0,0,0,0.579344195,1.1840053,1,0.233490691,4.098390046,0.013446162,0.13984008,0.000617475,0.003224913,0.000923134,0.000417686,15.27205883,2.625,7.800000001,1,4.098390046,0.013446162,0.13984008,0.000617475,0.000617475,0.000923134,15.27205883,2.625,7.800000001,0,0,0,0,0,0,0,0,0,0,119.1100664,32.90522327
2932,0.0213,0,0.0004,0.7165,0.0276,0.05,0.1339,0.0443,0.006,0,0.312605042,0.431092437,0.08487395,0,0.171428571,0,0,0,0,0,0,0,0,0,0,0,0,0.100307436,0,0,0,2.141525333,0,0.044820539,0.000744662,0,0.003955112,0.000780133,14.29591837,0,4.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,32.87522327
2933,0.0035,0,0.0005,0.3539,0.0025,0.0219,0.4517,0.1601,0.006,0,0.436851211,0.025086505,0.029411765,0,0.508650519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349600201,0,0.045716949,0.000970742,0,0.001564041,0.000713208,6.200000001,0,4.733333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,32.84522327
2934,0.0262,0.0001,0.001,0.5768,0.0608,0.0801,0.1948,0.0543,0.006,7,0.679930796,0.149653979,0.057958478,0,0.112456747,0,0,0,0,0,0,0,0,0,0,0,0,0.642856344,0,0,0,2.639033311,0.005378465,0.103087239,0.000727021,0.004899901,0.001799794,0.000433839,13.48623853,2,6.000000001,1,2.639033311,0.005378465,0.103087239,0.000727021,0.000727021,0.001799794,13.48623853,2,6.000000001,0,0,0,0,0,0,0,0,0,0,119.1100664,32.81522327
2935,0.0227,0.0002,0.0019,0.8062,0.0255,0.1018,0.031,0.0048,0.006,0,0.85210084,0.058823529,0.08487395,0,0.004201681,0,0,0,0,0,0,0,0,0,0,0,0,0.474620252,0,0,0,2.282261824,0.020617448,0.191831905,0.000566966,0.00263564,0.00126826,0.000400146,12.49504951,3.2,7.600000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,32.78522327
2936,0.0156,0,0.0012,0.8676,0.0365,0.0326,0.0391,0.0013,0.006,1,0.886678201,0.067474048,0.029411765,0,0.016435986,0,0,0,0,0,0,0,0,0,0,0,0,0.755322877,0,0,0,1.571408082,0.001792822,0.121015454,0.000742423,0.004114637,0.000678538,0.000958305,12.02380953,1.333333333,8.500000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,32.75522327
2937,0.0158,0,0.0012,0.892,0.0325,0.0105,0.003,0.0361,0.0089,0,0.859663866,0.034453782,0.08487395,0,0.021008403,0,0,0,0,0,0,0,0,0,0,0,0,0.300764426,0,0,0,1.594109079,0,0.122277967,0.000782145,0,0.001290516,0.009697175,15.17647059,0,7.875000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,32.72522327
2938,0.0365,0,0.0005,0.8773,0.0114,0.0153,0.0123,0.0407,0.006,0,0.935121107,0.019031142,0.029411765,0,0.016435986,0,0,0,0,0,0,0,0,0,0,0,0,0.301761589,0,0,0,3.673491341,0,0.051991825,0.000527368,0,0.001743632,0.000494971,16.44186047,0,5.437500001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,32.69522327
2939,0.0737,0.0001,0.0026,0.8701,0.0206,0.0254,0,0.0016,0.006,0,0.792387543,0.148788927,0.057958478,0,0.000865052,0,0,0,0,0,0,0,0,0,0,0,0,0.479676981,0.9652443,0,0.189077155,7.4151099,0.008067697,0.257269891,0.000497757,0.006991871,0.00117329,0,18.02747253,1.333333333,6.852941177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,32.66522327
2940,0.0578,0,0.0047,0.6929,0.1554,0.0815,0.0005,0.0012,0.006,10,0.509243697,0.292436975,0.08487395,0.007563025,0.000840336,0,0,0.089915966,0,0.01512605,0,0,0,0,0,0,0,0.543503983,0,68,0,5.812327441,0,0.477786941,0.000432544,0,0.000936923,0,23.53703704,0,12.53191489,1,5.812327441,0,0.477786941,0.000432544,0.000432544,0.000936923,23.53703704,0,12.53191489,0,0,0,0,0,0,0,0,0,0,119.1100664,32.63522327
2941,0.0386,0,0.0063,0.8348,0.0478,0.03,0.0361,0.0003,0.006,0,0.807093426,0.129757785,0.029411765,0,0.027681661,0,0,0.006055363,0,0,0,0,0,0,0,0,0,0.27568433,0,0,0,3.883251461,0,0.637348058,0.000519269,0,0.00078934,0.002596757,21.09848485,0,12.61111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,32.60522327
2942,0.0492,0,0.0033,0.7193,0.0366,0.0254,0.1597,0.0006,0.006,2,0.626890756,0.161344538,0.08487395,0,0.126890756,0,0,0,0,0,0,0,0,0,0,0,0,0.328876904,0,0,0,4.951773101,0,0.330775575,0.000458976,0,0.000738534,0.000516356,18.43624161,0,12.02564103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,32.57522327
2943,0.0458,0.0002,0.005,0.7894,0.0727,0.0657,0.015,0.0004,0.006,3,0.742214533,0.207612457,0.029411765,0,0.011245675,0,0,0.007785467,0.001730104,0,0,0,0,0,0,0,0,0.179672378,0,0,0,4.607551364,0.015238983,0.4993008,0.000484763,0.009660676,0.000837511,0.001752753,18.98611111,1.666666667,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,32.54522327
2944,0.1148,0,0.004,0.7052,0.0243,0.0644,0.0803,0.001,0.006,1,0.546712803,0.331314879,0.057958478,0,0.061418685,0,0,0,0.002595156,0,0,0,0,0,0,0,0,0.392551119,0,0,0,11.5511492,0.000896411,0.403384847,0.000396068,0,0.000950631,0.001220912,23.53070176,1,11.20930233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,32.51522327
2945,0.0449,0,0.002,0.7882,0.0424,0.0595,0.0569,0.0001,0.006,7,0.621008403,0.245378151,0.08487395,0,0.048739496,0,0,0,0,0,0,0,0,0,0,0,0,0.486152684,0,35,0,4.514324644,0,0.205278067,0.000461287,0,0.001098321,0.004262095,20.34507042,0,9.000000001,2,9.028649288,0,0.410556134,0.000922574,0.000922574,0.002196642,40.69014084,0,18,0,0,0,0,0,0,0,0,0,0,119.1100664,32.48522327
2946,0.0633,0,0.0021,0.8078,0.0516,0.0572,0.012,0,0.006,0,0.307958478,0.647923875,0.029411765,0,0.014705882,0,0,0,0,0,0,0,0,0,0,0,0,0.130195503,0,0,0,6.367205708,0,0.210656531,0.000473488,0,0.001650271,0.005778447,18.07100592,0,7.000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,32.45522327
2947,0.1939,0,0.005,0.5606,0.0652,0.0883,0.0811,0,0.006,20,0.100840336,0.739495798,0.08487395,0,0.074789916,0,0,0,0,0,0,0,0,0,0,0,0,0.277976254,0,43,0,19.50231274,0.000896411,0.4993008,0.000354443,0,0.000962029,0.000301754,21.80067568,1,10.5625,4,78.00925096,0.003585644,1.9972032,0.001417772,0.001417772,0.003848116,87.20270272,4,42.25,0,0,0,0,0,0,0,0,0,0,119.1100664,32.42522327
2948,0.2336,0,0.0063,0.5742,0.0547,0.1173,0.0078,0,0.006,15,0.168685121,0.791522491,0.029411765,0,0.010380623,0,0,0,0,0,0,0,0,0,0,0,0,1.476035485,0,98,0,23.50120119,0,0.634658826,0.000395787,0,0.000893074,0.002291002,21.20061729,0,12.22222222,2,47.00240238,0,1.269317652,0.000791574,0.000791574,0.001786148,42.40123458,0,24.44444444,0,0,0,0,0,0,0,0,0,0,119.1100664,32.39522327
2949,0.2553,0,0.0054,0.578,0.0365,0.084,0.0372,0.0007,0.003,0,0.234429066,0.642733564,0.057958478,0,0.03200692,0.032871972,0,0,0,0,0,0,0,0,0,0,0,0.246445083,0,0,0,25.60149163,0,0.54591416,0.000395363,0,0.001158784,0.014210513,18.28106509,0,7.880000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,32.36522327
2950,0.2438,0.0001,0.014,0.4773,0.0547,0.2009,0.0004,0.0027,0.006,93,0.189915966,0.668907563,0.08487395,0,0.004201681,0.05210084,0,0,0,0,0,0,0,0,0,0,0,0.868363264,0,16,0,24.53117717,0.012549751,1.4064685,0.00042808,0.008459226,0.000642205,0.000200869,15.54984894,1.875,12.2875,1,24.53117717,0.012549751,1.4064685,0.00042808,0.00042808,0.000642205,15.54984894,1.875,12.2875,0,0,0,0,0,0,0,0,0,0,119.1100664,32.33522327
2951,0.0922,0,0.0076,0.4607,0.2619,0.1461,0.0255,0,0.006,45,0.21366782,0.414359862,0.029411765,0,0.009515571,0,0,0.294982699,0,0.038062284,0,0,0,0,0,0,0,1.023429618,0,7,0,9.27426584,0.003585643,0.76732762,0.00040939,0,0.000790491,0.001219628,22.39215687,1.25,10.38983051,2,18.54853168,0.007171286,1.53465524,0.00081878,0.00081878,0.001580982,44.78431374,2.5,20.77966102,0.883946,0.019162,5,0,3,2,1,0,1,1,119.1100664,32.30522327
2952,0.1874,0.0001,0.0257,0.2632,0.3927,0.118,0.0059,0.0011,0.006,20,0.121008403,0,0.08487395,0,0,0,0,0.387394958,0,0.35210084,0.026890756,0,0.027731092,0,0,0,0,0.957836404,2.458853,56,0.201873919,18.8497257,0.012549751,2.587041486,0.000377173,0.009702076,0.001050815,0.002321473,22.41924399,1.875,9.657407408,0,0,0,0,0,0,0,0,0,0,0.896854,-0.841197,7,2,0,9,1,1,0,1,119.1100664,32.27522327
2953,0.1224,0.002,0.0042,0.2919,0.1297,0.104,0.3398,0,0.006,11,0.28200692,0.040657439,0.057958478,0,0.308823529,0,0,0.226643599,0,0.073529412,0.000865052,0,0.009515571,0,0,0,0,4.782735095,0,24,0,12.31489118,0.202588834,0.423105884,0.000523616,0.001334567,0.001022617,0.000261364,11.00851064,4.161290323,7.636363637,1,12.31489118,0.202588834,0.423105884,0.000523616,0.000523616,0.001022617,11.00851064,4.161290323,7.636363637,0,0,0,0,0,0,0,0,0,0,119.1100664,32.24522327
2954,0.0304,0.0013,0.0074,0.6192,0.1503,0.1853,0,0.0001,0.006,15,0.769896194,0.051038062,0.029411765,0,0,0,0,0.144463668,0.002595156,0.002595156,0,0,0,0,0,0,0,0.833228241,4.069845,4,0.149672721,3.061242784,0.129083151,0.74402094,0.000645292,0.00096323,0.000903246,0,14.57264957,7.416666667,12.31034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,32.21522327
2955,0.0326,0.0031,0.0122,0.7022,0.0981,0.1431,0.0015,0.0011,0.006,5,0.696638655,0.215966387,0.08487395,0,0.002521008,0,0,0,0,0,0,0,0,0,0,0,0,1.771240391,0,0,0,3.282656244,0.315536591,1.228979167,0.000563743,0.000848332,0.000528019,0.00207724,16.4590164,11.23684211,18.61333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,32.18522327
2956,0.6163,0.0001,0.0186,0.1559,0.0912,0.1107,0.0012,0,0.006,2,0.015570934,0.345155709,0.029411765,0.01816609,0.000865052,0.290657439,0.027681661,0,0.000865052,0.271626298,0,0,0,0,0,0,0,0.696122178,1.3066069,0,0.216235023,62.00383664,0.007171286,1.873498512,0.000301452,0.004971131,0.000812605,0.003722671,13.22580645,2,11.96739131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,32.15522327
2957,0.9049,0,0.0054,0.0434,0.0071,0.0328,0.0004,0,0.006,1,0.003361345,0.091596639,0.08487395,0,0,0.791596639,0.014285714,0,0,0.014285714,0,0,0,0,0,0,0,0.181191874,0.3161019,0,0.203878736,91.03409947,0,0.54681057,0.000320386,0,0.000969175,0.028156847,4.263322884,0,8.140000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,32.12522327
2958,0.7532,0.0001,0.0159,0.1237,0.0249,0.0748,0.0014,0,0.006,1,0,0.359861592,0.057958478,0,0.000865052,0.520761246,0.040657439,0,0,0.019896194,0,0,0,0,0,0,0,0.390311335,0.140827,1,0.209875169,75.77629173,0.012549751,1.599196816,0.000314595,0.001918426,0.00060653,0,9.415807561,2.25,13.27058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,32.09522327
2959,0.4859,0,0.0807,0.2965,0.0264,0.1024,0.0021,0,0.006,1,0.256920415,0.35467128,0.029411765,0,0,0.285467128,0.067474048,0,0.001730104,0.00432526,0,0,0,0,0,0,0,0.453296275,0,0,0,48.87948654,0,8.115206712,0.00039342,0,0.000917885,0.010527954,11.51282051,0,8.659685865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,32.06522327
2960,0.1537,0.0002,0.0036,0.5749,0.1404,0.1182,0.0028,0.0002,0.006,5,0.220168067,0.52605042,0.08487395,0,0.001680672,0,0,0.074789916,0,0.060504202,0.006722689,0,0.025210084,0,0,0,0,0.371627676,2.087965,29,0.203878736,15.45770734,0.019721037,0.363046362,0.000405321,0.017341208,0.001494864,0.00508716,21.69961977,1.6,7.195121952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,32.03522327
2961,0.0682,0,0.0032,0.3659,0.336,0.1922,0.0252,0.0003,0.0089,23,0.093425606,0.124567474,0.029411765,0,0.021626298,0,0,0.357266436,0,0.288927336,0.049307958,0,0.035467128,0,0,0,0,1.292864812,0,564,0,6.881732031,0.000899103,0.32008056,0.000399378,0,0.000982505,0.000618672,23.35428572,1,10.97368421,1,6.881732031,0.000899103,0.32008056,0.000399378,0.000399378,0.000982505,23.35428572,1,10.97368421,0,0,0,0,0,0,0,0,0,0,119.1100664,32.00522327
2962,0.0598,0,0.012,0.5459,0.1232,0.2528,0,0.0002,0.006,6,0.262184874,0.419327731,0.08487395,0,0,0.001680672,0,0.164705882,0.001680672,0.065546218,0,0,0,0,0,0,0,0.61159115,0,2,0,6.013123454,0.001792822,1.211947363,0.000495258,0,0.000920222,0,14.71341464,1,9.662162163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,31.97522327
2963,0.2021,0,0.0107,0.4656,0.1622,0.151,0.0022,0.0002,0.006,2,0.193771626,0.534602076,0.057958478,0,0.001730104,0,0.002595156,0.060553633,0,0.148788927,0,0,0,0,0,0,0,0.674658298,0,1,0,20.33597476,0,1.076589336,0.000425748,0,0.001034113,0.004236301,19.79801325,0,11.77142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,31.94522327
2964,0.1241,0.0001,0.0092,0.6174,0.0778,0.1535,0.0115,0.0003,0.006,1,0.454152249,0.423875433,0.029411765,0,0.006055363,0,0.001730104,0,0,0.084775087,0,0,0,0,0,0,0,0.774595861,0.6453959,5,0.199552405,12.48789845,0.01165334,0.924199505,0.000450046,0.018382326,0.000617311,0.001953409,19.94514768,1.875,14.70769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,31.91522327
2965,0.0369,0.0001,0.0076,0.6953,0.0906,0.1052,0.0559,0.0025,0.006,0,0.600840336,0.311764706,0.08487395,0,0.002521008,0,0,0,0,0,0,0,0,0,0,0,0,0.714128944,0,0,0,3.70755495,0.014342572,0.761949156,0.000673852,0.006687221,0.000768857,0.000497547,13.42635659,2.625,14.86440678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,31.88522327
2966,0.0213,0.0001,0.016,0.6443,0.0567,0.0778,0.1726,0.0053,0.006,0,0.671280277,0.17733564,0.029411765,0,0.121972318,0,0,0,0,0,0,0,0,0,0,0,0,0.690997408,0,0,0,2.137939689,0.01165334,1.610850156,0.000614712,0.004536902,0.000649382,0.000421533,14.70408163,2.625,13.95294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,31.85522327
2967,0.008,0,0.003,0.6535,0.0629,0.0575,0.2089,0.0004,0.006,4,0.562184874,0.214285714,0.08487395,0,0.138655462,0,0,0,0,0,0,0,0,0,0,0,0,0.62974548,0,2,0,0.803184051,0.000896411,0.30209043,0.000526166,0,0.000988611,0.001909856,11.55,1,7.72972973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,31.82522327
2968,0.0939,0,0.0057,0.6265,0.1038,0.0932,0.0709,0,0.006,3,0.217128028,0.664359862,0.057958478,0,0.05449827,0.002595156,0.003460208,0,0,0,0,0,0,0,0,0,0,0.531349206,0,0,0,9.442791065,0,0.570117251,0.000563589,0,0.00141869,0.013802812,16.39320389,0,8.392156864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,31.79522327
2969,0.1069,0.0012,0.0052,0.7029,0.0471,0.092,0.0382,0.0007,0.006,1,0.460207612,0.482698962,0.029411765,0,0.025086505,0.000865052,0.001730104,0,0,0,0,0,0,0,0,0,0,0.128594126,0,0,0,10.75513643,0.117429811,0.518125426,0.000459787,0.003120559,0.001053238,0.000205324,20.07272727,2.47826087,7.857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,31.76522327
2970,0.2857,0,0.0021,0.5833,0.0284,0.0926,0.0019,0,0.006,4,0.229411765,0.663865546,0.08487395,0,0,0.020168067,0.001680672,0,0,0,0,0,0,0,0,0,0,0.298840174,0,11,0,28.74610061,0,0.20976012,0.000358584,0,0.002578584,0.009765356,23.03064067,0,5.677419355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,31.73522327
2971,0.2836,0,0.0039,0.282,0.215,0.1447,0.0647,0.0002,0.006,24,0.035467128,0.467128028,0.029411765,0.002595156,0.053633218,0.049307958,0.005190311,0.154844291,0,0.202422145,0,0,0,0,0,0,0,0.788775116,0,95,0,28.53006562,0,0.393524329,0.000347519,0,0.000996665,0,18.58543418,0,10.14285714,2,57.06013124,0,0.787048658,0.000695038,0.000695038,0.00199333,37.17086836,0,20.28571428,0,0,0,0,0,0,0,0,0,0,119.1100664,31.70522327
2972,0.7145,0.0004,0.0025,0.1459,0.0519,0.0537,0.0249,0.0001,0.006,4,0.013445378,0.357142857,0.08487395,0.003361345,0.020168067,0.457983193,0.055462185,0,0,0.007563025,0,0,0,0,0,0,0,0.478771135,0,36,0,71.88138693,0.042131306,0.252787837,0.00028324,0.008974468,0.001067459,0.005602729,12.94003527,2.857142857,8.794117648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,31.67522327
2973,0.5338,0.0001,0.0085,0.2998,0.0579,0.0952,0.0012,0.0005,0.003,1,0.256055363,0.279411765,0.057958478,0,0.000865052,0.364186851,0.038927336,0,0,0.002595156,0,0,0,0,0,0,0,0.272033763,0,2,0,53.54351178,0.008067697,0.856968697,0.000354949,0.001131661,0.000637041,0.008368708,9.987730062,1.666666667,11.9516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,31.64522327
2974,0.3198,0.0004,0.0055,0.4522,0.0691,0.1426,0.0043,0.0001,0.006,12,0.21799308,0.585640138,0.029411765,0,0.003460208,0.128027682,0.033737024,0,0,0.001730104,0,0,0,0,0,0,0,0.187109766,0,6,0,32.16859694,0.039442074,0.555774678,0.00038672,0.004761386,0.001198436,0.011348512,13.35620053,2.714285715,8.600000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,31.61522327
2975,0.3807,0,0.0026,0.4266,0.0266,0.1012,0.0519,0.0045,0.006,5,0.248739496,0.358823529,0.08487395,0,0.039495798,0.244537815,0.023529412,0,0,0,0,0,0,0,0,0,0,0.020391033,0,2,0,38.30094302,0,0.258166302,0.00048332,0,0.001262673,0.016708906,9.606280194,0,7.147058824,1,38.30094302,0,0.258166302,0.00048332,0.00048332,0.001262673,9.606280194,0,7.147058824,0,0,0,0,0,0,0,0,0,0,119.1100664,31.58522327
2976,0.304,0,0.0105,0.3982,0.0394,0.1306,0.1103,0.0011,0.006,0,0.176470588,0.55017301,0.029411765,0,0.087370242,0.142733564,0.01384083,0,0,0,0,0,0,0,0,0,0,0.79067446,0,0,0,30.57746782,0.002689232,1.055971889,0.000379333,0.01383668,0.00075532,0.003577148,13.62972973,1.25,12.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,31.55522327
2977,0.7026,0,0.0047,0.1964,0.0143,0.0731,0.0029,0,0.006,5,0.044117647,0.355536332,0.057958478,0,0.00432526,0.492214533,0.045847751,0,0,0,0,0,0,0,0,0,0,0.171796575,0,0,0,70.68198931,0,0.47599412,0.000364501,0,0.001236062,0.013607327,8.120996442,0,7.957446809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,31.52522327
2978,0.3925,0,0.0013,0.4345,0.0248,0.1351,0.0059,0,0.006,2,0.02605042,0.665546218,0.08487395,0,0.009243697,0.203361345,0.01092437,0,0,0,0,0,0,0,0,0,0,0.109570663,0,0,0,39.48241242,0,0.12729033,0.000423158,0,0.00184589,0.016445572,13.8,0,6.291666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,31.49522327
2979,0.1802,0,0.0027,0.4738,0.0629,0.135,0.1386,0.0008,0.006,11,0.197231834,0.616782007,0.029411765,0,0.124567474,0.028546713,0.003460208,0,0,0,0,0,0,0,0,0,0,0.811672845,0,12,0,18.13080426,0.004482054,0.274301696,0.000399911,0.006690026,0.001065922,0,16.9122807,1.6,9.714285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,31.46522327
2980,0.3829,0.0002,0.0031,0.4275,0.0445,0.1292,0.0055,0.0011,0.006,3,0.068067227,0.66302521,0.08487395,0,0.015966387,0.156302521,0.011764706,0,0,0,0,0,0,0,0,0,0,0.654189897,0,1,0,38.52056366,0.016135394,0.312847359,0.000389539,0,0.00093127,0.007153731,12.45060241,1.222222222,10.47368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,31.43522327
2981,0.2372,0,0.0038,0.5221,0.0939,0.1227,0.0141,0.0002,0.006,24,0.169550173,0.742214533,0.029411765,0,0.011245675,0.045847751,0.001730104,0,0,0,0,0,0,0,0,0,0,0.840582362,0,331,0,23.86514396,0.001792822,0.381870989,0.00046394,0,0.001024909,0.005529624,14.49235474,1.333333333,11.33333333,2,47.73028792,0.003585644,0.763741978,0.00092788,0.00092788,0.002049818,28.98470948,2.666666666,22.66666666,0,0,0,0,0,0,0,0,0,0,119.1100664,31.40522327
2982,0.0884,0.0002,0.004,0.6526,0.0633,0.175,0.0094,0.0012,0.006,5,0.335640138,0.603806228,0.057958478,0,0.002595156,0,0,0,0,0,0,0,0,0,0,0,0,0.31546305,0,8,0,8.894187673,0.016135394,0.402488436,0.000508493,0.016673733,0.001148405,0.004500779,16.355,2,9.441860466,1,8.894187673,0.016135394,0.402488436,0.000508493,0.000508493,0.001148405,16.355,2,9.441860466,0,0,0,0,0,0,0,0,0,0,119.1100664,31.37522327
2983,0.0557,0,0.0006,0.7586,0.0342,0.1351,0.009,0.0008,0.006,2,0.533613445,0.375630252,0.08487395,0,0.005882353,0,0,0,0,0,0,0,0,0,0,0,0,0.126307441,0,0,0,5.60256732,0.002689232,0.064541576,0.000598143,0,0.002403628,0.00385564,13.42767296,1,5.470588236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,31.34522327
2984,0.0647,0,0.0013,0.6471,0.1048,0.1513,0.0247,0.0001,0.006,37,0.405709343,0.55449827,0.029411765,0,0.010380623,0,0,0,0,0,0,0,0,0,0,0,0,0.603491292,0,70,0,6.512424253,0.002689232,0.134461616,0.00059932,0,0.001548709,0.00092406,12.84795322,1.25,7.320000001,2,13.02484851,0.005378464,0.268923232,0.00119864,0.00119864,0.003097418,25.69590644,2.5,14.64,0,0,0,0,0,0,0,0,0,0,119.1100664,31.31522327
2985,0.0781,0.0001,0.0008,0.7681,0.0341,0.1078,0.0019,0.0002,0.0089,2,0.382352941,0.528571429,0.08487395,0,0.004201681,0,0,0,0,0,0,0,0,0,0,0,0,0.175773806,0,1,0,7.876139613,0.007192822,0.083616551,0.000522058,0,0.002763997,0.019739444,15.12765958,1.166666667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,31.28522327
2986,0.159,0.0001,0.0014,0.6303,0.0448,0.146,0.0122,0.0003,0.006,0,0.480968858,0.438581315,0.029411765,0,0.007785467,0.009515571,0.006055363,0.027681661,0,0,0,0,0,0,0,0,0,0.117733446,0,0,0,15.99465739,0.007171286,0.136254437,0.000459864,0,0.001796162,0.001852813,15.62313433,1,5.920000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,31.25522327
2987,0.2452,0.0001,0.0017,0.4339,0.1134,0.179,0.0201,0.0006,0.006,12,0.201557093,0.715397924,0.057958478,0,0.015570934,0.006055363,0.003460208,0,0,0,0,0,0,0,0,0,0,0.329833252,0,22,0,24.67101725,0.010756929,0.167628814,0.0004311,0.010399874,0.001698691,0.004669927,20.12951807,2.142857143,6.857142858,1,24.67101725,0.010756929,0.167628814,0.0004311,0.0004311,0.001698691,20.12951807,2.142857143,6.857142858,0,0,0,0,0,0,0,0,0,0,119.1100664,31.22522327
2988,0.0838,0,0.001,0.7284,0.0248,0.0847,0.0694,0.0019,0.006,1,0.654621849,0.222689076,0.08487395,0,0.037815126,0,0,0,0,0,0,0,0,0,0,0,0,0.159284952,0,0,0,8.434328947,0.003585643,0.098605185,0.000514347,0.016666109,0.001702409,0.00255065,17.52061856,1.5,6.142857144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1100664,31.19522327
